,origin_station,destination_station,AMpeak_trips,PMpeak_trips,o_lat,o_lon,d_lat,d_lon
18214,Neasden,Lambeth North,0,3,51.554627717006504,-0.250115045332305,51.499129945865796,-0.11176826118096302
18215,North Greenwich,Lambeth North,3,0,51.5002551525582,0.00358625912485761,51.499129945865796,-0.11176826118096302
18216,North Harrow,Lambeth North,11,0,51.584631298927405,-0.3626329932634129,51.499129945865796,-0.11176826118096302
18217,Northfields,Lambeth North,3,0,51.500491670459795,-0.31506481877021597,51.499129945865796,-0.11176826118096302
18218,Northwick Park,Lambeth North,2,0,51.57850868801479,-0.31819939191086705,51.499129945865796,-0.11176826118096302
18219,Oakwood,Lambeth North,1,20,51.6476379604749,-0.131853539818674,51.499129945865796,-0.11176826118096302
18220,Old Street,Lambeth North,45,81,51.525581471626,-0.0876229578285339,51.499129945865796,-0.11176826118096302
18221,Osterley,Lambeth North,10,0,51.4812168100862,-0.35209609607353903,51.499129945865796,-0.11176826118096302
18222,Oval,Lambeth North,0,3,51.4814126004267,-0.11332107586241001,51.499129945865796,-0.11176826118096302
18223,Oxford Circus,Lambeth North,9,95,51.5152234024753,-0.140836171281216,51.499129945865796,-0.11176826118096302
18224,Paddington,Lambeth North,87,68,51.5153937854761,-0.17573675205718,51.499129945865796,-0.11176826118096302
18225,Park Royal,Lambeth North,2,0,51.5268340201739,-0.28492891769302303,51.499129945865796,-0.11176826118096302
18226,Piccadilly Circus,Lambeth North,6,106,51.5096967485824,-0.133711597193113,51.499129945865796,-0.11176826118096302
18227,Pimlico,Lambeth North,0,3,51.4895528621095,-0.13310825841606,51.499129945865796,-0.11176826118096302
18228,Pinner,Lambeth North,4,0,51.5923616780875,-0.38122379020978003,51.499129945865796,-0.11176826118096302
18229,Preston Road,Lambeth North,3,0,51.572103728155795,-0.294972012548964,51.499129945865796,-0.11176826118096302
18230,Richmond,Lambeth North,4,0,51.4632328858425,-0.30173913400666696,51.499129945865796,-0.11176826118096302
18231,Rickmansworth,Lambeth North,2,0,51.6403230144667,-0.473684584103803,51.499129945865796,-0.11176826118096302
18232,Royal Oak,Lambeth North,0,15,51.5182943526052,-0.188823673616337,51.499129945865796,-0.11176826118096302
18233,Seven Sisters,Lambeth North,81,0,51.58336215999121,-0.0724668228194505,51.499129945865796,-0.11176826118096302
18234,South Ealing,Lambeth North,4,0,51.501644020742795,-0.30704024495136606,51.499129945865796,-0.11176826118096302
18235,South Kensington,Lambeth North,0,24,51.494071365584205,-0.17392302309209898,51.499129945865796,-0.11176826118096302
18236,Southgate,Lambeth North,0,3,51.63237584819041,-0.127770047251446,51.499129945865796,-0.11176826118096302
18237,Stockwell,Lambeth North,5,0,51.4721592557897,-0.122846304228405,51.499129945865796,-0.11176826118096302
18238,Sudbury Town,Lambeth North,1,0,51.551397442548506,-0.316343485736328,51.499129945865796,-0.11176826118096302
18239,Temple,Lambeth North,0,6,51.5110406072706,-0.113725750277665,51.499129945865796,-0.11176826118096302
18240,Tooting Bec,Lambeth North,3,27,51.435838064106704,-0.159700492309773,51.499129945865796,-0.11176826118096302
18241,Tottenham Hale,Lambeth North,16,0,51.587997778177204,-0.0601878226919314,51.499129945865796,-0.11176826118096302
18242,Tower Hill,Lambeth North,11,21,51.5103942732372,-0.0767011984581268,51.499129945865796,-0.11176826118096302
18243,Tufnell Park,Lambeth North,0,16,51.556440797934705,-0.137742175150487,51.499129945865796,-0.11176826118096302
18244,Turnpike Lane,Lambeth North,10,4,51.59035813391561,-0.102805041186646,51.499129945865796,-0.11176826118096302
18245,Uxbridge,Lambeth North,0,2,51.5464545066041,-0.477101559701882,51.499129945865796,-0.11176826118096302
18246,Victoria,Lambeth North,12,16,51.4964239527317,-0.143920706325316,51.499129945865796,-0.11176826118096302
18247,Walthamstow Central,Lambeth North,6,20,51.5830181133671,-0.0199405450269344,51.499129945865796,-0.11176826118096302
18248,Wanstead,Lambeth North,2,0,51.5749021498173,0.0287604723850641,51.499129945865796,-0.11176826118096302
18249,Warwick Avenue,Lambeth North,2,0,51.523104435131906,-0.18295329305572,51.499129945865796,-0.11176826118096302
18250,Watford,Lambeth North,8,0,51.6576050960735,-0.41727000688367893,51.499129945865796,-0.11176826118096302
18251,West Hampstead,Lambeth North,4,3,51.54747433305079,-0.19112658556357198,51.499129945865796,-0.11176826118096302
18252,West Harrow,Lambeth North,1,0,51.57892423798761,-0.35384669716506706,51.499129945865796,-0.11176826118096302
18253,Whitechapel,Lambeth North,10,0,51.5195877855755,-0.0594204851891818,51.499129945865796,-0.11176826118096302
18254,Willesden Junction,Lambeth North,8,0,51.5322339634936,-0.24390914329748298,51.499129945865796,-0.11176826118096302
18255,Wood Green,Lambeth North,12,0,51.597453728312104,-0.109526589468032,51.499129945865796,-0.11176826118096302
18256,Woodford,Lambeth North,3,0,51.6072018443785,0.0340562023454831,51.499129945865796,-0.11176826118096302
18257,Aldgate East,Latimer Road,4,0,51.5150816226404,-0.0730014627258136,51.5139580984839,-0.217459666065143
18258,Angel,Latimer Road,11,14,51.53296801568911,-0.10558144894639801,51.5139580984839,-0.217459666065143
18259,Baker Street,Latimer Road,25,17,51.5231296204391,-0.15690419441262,51.5139580984839,-0.217459666065143
18260,Balham,Latimer Road,28,0,51.443182562032604,-0.152685163343656,51.5139580984839,-0.217459666065143
18261,Barking,Latimer Road,56,0,51.539521113341294,0.0808316100128655,51.5139580984839,-0.217459666065143
18262,Bermondsey,Latimer Road,2,0,51.4979607802573,-0.0643300900477039,51.5139580984839,-0.217459666065143
18263,Blackhorse Road,Latimer Road,0,4,51.5857766270677,-0.0396257115532134,51.5139580984839,-0.217459666065143
18264,Bond Street,Latimer Road,0,2,51.51379752478379,-0.14961360982794597,51.5139580984839,-0.217459666065143
18265,Borough,Latimer Road,6,0,51.50104886940699,-0.0941973231491299,51.5139580984839,-0.217459666065143
18266,Bow Road,Latimer Road,1,0,51.5270418067574,-0.0243595906651091,51.5139580984839,-0.217459666065143
18267,Camden Town,Latimer Road,3,0,51.539969352277005,-0.142452381051009,51.5139580984839,-0.217459666065143
18268,Canada Water,Latimer Road,15,0,51.4981684118441,-0.0508071209954049,51.5139580984839,-0.217459666065143
18269,Chalk Farm,Latimer Road,25,0,51.5441490864876,-0.153733070875137,51.5139580984839,-0.217459666065143
18270,Charing Cross,Latimer Road,1,27,51.5083586300048,-0.124802938133095,51.5139580984839,-0.217459666065143
18271,Ealing Broadway,Latimer Road,7,0,51.514861974896405,-0.302010381444888,51.5139580984839,-0.217459666065143
18272,Eastcote,Latimer Road,25,0,51.576551823245,-0.39682329933106103,51.5139580984839,-0.217459666065143
18273,Euston Square,Latimer Road,0,32,51.52866433052879,-0.133296471846732,51.5139580984839,-0.217459666065143
18274,Farringdon,Latimer Road,17,0,51.5201956882975,-0.10484306195035001,51.5139580984839,-0.217459666065143
18275,Finchley Central,Latimer Road,45,0,51.600903250521895,-0.193220636879031,51.5139580984839,-0.217459666065143
18276,Finsbury Park,Latimer Road,75,0,51.5646354455769,-0.10588148617519001,51.5139580984839,-0.217459666065143
18277,Fulham Broadway,Latimer Road,15,0,51.480260903539104,-0.19554416374798997,51.5139580984839,-0.217459666065143
18278,Goldhawk Road,Latimer Road,17,52,51.502076966571295,-0.227404006254784,51.5139580984839,-0.217459666065143
18279,Great Portland Street,Latimer Road,0,97,51.5237887958946,-0.14396142528077602,51.5139580984839,-0.217459666065143
18280,Hainault,Latimer Road,0,23,51.6028453270268,0.0941085503026948,51.5139580984839,-0.217459666065143
18281,Hanger Lane,Latimer Road,1,0,51.5300720336304,-0.29299614555526504,51.5139580984839,-0.217459666065143
18282,Hatton Cross,Latimer Road,2,0,51.466685304207,-0.42338056342404795,51.5139580984839,-0.217459666065143
18283,Hendon Central,Latimer Road,17,0,51.583133046747704,-0.226734140088258,51.5139580984839,-0.217459666065143
18284,Highgate,Latimer Road,42,0,51.5776466172769,-0.14693486218376503,51.5139580984839,-0.217459666065143
18285,Hillingdon,Latimer Road,1,0,51.55377751590571,-0.449897993430179,51.5139580984839,-0.217459666065143
18286,Ladbroke Grove,Latimer Road,0,4,51.5172106734536,-0.210198172458574,51.5139580984839,-0.217459666065143
18287,Liverpool Street,Latimer Road,26,94,51.5175982643439,-0.0822496222771093,51.5139580984839,-0.217459666065143
18288,London Bridge,Latimer Road,16,23,51.5046743475629,-0.0860055981730393,51.5139580984839,-0.217459666065143
18289,Maida Vale,Latimer Road,0,6,51.5299950567181,-0.18543264693135394,51.5139580984839,-0.217459666065143
18290,Manor House,Latimer Road,99,0,51.570747140220206,-0.0956849762588548,51.5139580984839,-0.217459666065143
18291,Moorgate,Latimer Road,0,21,51.5184371390077,-0.0890176878750945,51.5139580984839,-0.217459666065143
18292,Neasden,Latimer Road,106,0,51.554627717006504,-0.250115045332305,51.5139580984839,-0.217459666065143
18293,North Acton,Latimer Road,19,0,51.5234324274314,-0.259729527847009,51.5139580984839,-0.217459666065143
18294,North Greenwich,Latimer Road,7,0,51.5002551525582,0.00358625912485761,51.5139580984839,-0.217459666065143
18295,Northolt,Latimer Road,76,0,51.548212900955,-0.368440595510011,51.5139580984839,-0.217459666065143
18296,Northwood Hills,Latimer Road,48,0,51.600802645329296,-0.409311357826304,51.5139580984839,-0.217459666065143
18297,Paddington,Latimer Road,104,64,51.5153937854761,-0.17573675205718,51.5139580984839,-0.217459666065143
18298,Parsons Green,Latimer Road,1,0,51.474960152611295,-0.20112449236141197,51.5139580984839,-0.217459666065143
18299,Piccadilly Circus,Latimer Road,0,52,51.5096967485824,-0.133711597193113,51.5139580984839,-0.217459666065143
18300,Plaistow,Latimer Road,2,0,51.53128833503511,0.0177806419767876,51.5139580984839,-0.217459666065143
18301,Rayners Lane,Latimer Road,28,0,51.5753967323171,-0.3710608137742671,51.5139580984839,-0.217459666065143
18302,Royal Oak,Latimer Road,16,3,51.5182943526052,-0.188823673616337,51.5139580984839,-0.217459666065143
18303,Ruislip Gardens,Latimer Road,2,0,51.559960178137295,-0.40929411114266095,51.5139580984839,-0.217459666065143
18304,Seven Sisters,Latimer Road,16,0,51.58336215999121,-0.0724668228194505,51.5139580984839,-0.217459666065143
18305,South Ealing,Latimer Road,5,0,51.501644020742795,-0.30704024495136606,51.5139580984839,-0.217459666065143
18306,Southwark,Latimer Road,0,12,51.5038536204048,-0.105794939570331,51.5139580984839,-0.217459666065143
18307,St. James's Park,Latimer Road,0,16,51.49960979443029,-0.133878755377767,51.5139580984839,-0.217459666065143
18308,Stepney Green,Latimer Road,11,1,51.5219958335811,-0.0473825233217984,51.5139580984839,-0.217459666065143
18309,Sudbury Hill,Latimer Road,10,0,51.5573395592764,-0.336392115131209,51.5139580984839,-0.217459666065143
18310,Swiss Cottage,Latimer Road,30,0,51.5430348466642,-0.17562660443027803,51.5139580984839,-0.217459666065143
18311,Tottenham Hale,Latimer Road,38,57,51.587997778177204,-0.0601878226919314,51.5139580984839,-0.217459666065143
18312,Turnpike Lane,Latimer Road,1,0,51.59035813391561,-0.102805041186646,51.5139580984839,-0.217459666065143
18313,Victoria,Latimer Road,61,19,51.4964239527317,-0.143920706325316,51.5139580984839,-0.217459666065143
18314,Waterloo,Latimer Road,0,89,51.5031466396974,-0.113259251998453,51.5139580984839,-0.217459666065143
18315,Wembley Park,Latimer Road,10,5,51.5633224581255,-0.27924255264977305,51.5139580984839,-0.217459666065143
18316,West Acton,Latimer Road,0,10,51.517770150265896,-0.28065717548937,51.5139580984839,-0.217459666065143
18317,West Harrow,Latimer Road,2,0,51.57892423798761,-0.35384669716506706,51.5139580984839,-0.217459666065143
18318,West Kensington,Latimer Road,10,0,51.490109362443704,-0.20620369468782102,51.5139580984839,-0.217459666065143
18319,Westbourne Park,Latimer Road,23,2,51.52098884133861,-0.20088251515821104,51.5139580984839,-0.217459666065143
18320,Wimbledon,Latimer Road,4,0,51.4211078449718,-0.206662835920936,51.5139580984839,-0.217459666065143
18321,Wimbledon Park,Latimer Road,1,0,51.43458095262871,-0.199186275276999,51.5139580984839,-0.217459666065143
18322,Aldgate East,Leyton,0,207,51.5150816226404,-0.0730014627258136,51.5581322702431,-0.00646533158243596
18323,Angel,Leyton,0,14,51.53296801568911,-0.10558144894639801,51.5581322702431,-0.00646533158243596
18324,Arnos Grove,Leyton,0,39,51.616230141680205,-0.134270218764562,51.5581322702431,-0.00646533158243596
18325,Baker Street,Leyton,0,113,51.5231296204391,-0.15690419441262,51.5581322702431,-0.00646533158243596
18326,Balham,Leyton,22,45,51.443182562032604,-0.152685163343656,51.5581322702431,-0.00646533158243596
18327,Barbican,Leyton,0,23,51.5202152835411,-0.0977215786403087,51.5581322702431,-0.00646533158243596
18328,Barking,Leyton,59,246,51.539521113341294,0.0808316100128655,51.5581322702431,-0.00646533158243596
18329,Barkingside,Leyton,40,0,51.5858506139378,0.0884766396392107,51.5581322702431,-0.00646533158243596
18330,Barons Court,Leyton,0,17,51.4902286819759,-0.213430145064537,51.5581322702431,-0.00646533158243596
18331,Bermondsey,Leyton,9,0,51.4979607802573,-0.0643300900477039,51.5581322702431,-0.00646533158243596
18332,Bethnal Green,Leyton,0,352,51.527191741204994,-0.0553921116245381,51.5581322702431,-0.00646533158243596
18333,Blackfriars,Leyton,0,65,51.5115869277802,-0.10299538523578698,51.5581322702431,-0.00646533158243596
18334,Bond Street,Leyton,0,339,51.51379752478379,-0.14961360982794597,51.5581322702431,-0.00646533158243596
18335,Bow Road,Leyton,0,17,51.5270418067574,-0.0243595906651091,51.5581322702431,-0.00646533158243596
18336,Brixton,Leyton,0,50,51.4627368020741,-0.11455209758661801,51.5581322702431,-0.00646533158243596
18337,Bromley-by-Bow,Leyton,0,4,51.524840200182105,-0.0116823743599265,51.5581322702431,-0.00646533158243596
18338,Buckhurst Hill,Leyton,188,5,51.626576660928,0.0467125412965725,51.5581322702431,-0.00646533158243596
18339,Burnt Oak,Leyton,34,0,51.6025519118101,-0.264330712266273,51.5581322702431,-0.00646533158243596
18340,Camden Town,Leyton,5,48,51.539969352277005,-0.142452381051009,51.5581322702431,-0.00646533158243596
18341,Canada Water,Leyton,14,13,51.4981684118441,-0.0508071209954049,51.5581322702431,-0.00646533158243596
18342,Canary Wharf,Leyton,9,130,51.5035784043688,-0.0194668401596637,51.5581322702431,-0.00646533158243596
18343,Canning Town,Leyton,145,204,51.513870287242,0.00830563274393741,51.5581322702431,-0.00646533158243596
18344,Cannon Street,Leyton,3,0,51.5113620889071,-0.0902505268833338,51.5581322702431,-0.00646533158243596
18345,Chancery Lane,Leyton,3,366,51.518494016584704,-0.11196202748568902,51.5581322702431,-0.00646533158243596
18346,Charing Cross,Leyton,0,2,51.5083586300048,-0.124802938133095,51.5581322702431,-0.00646533158243596
18347,Chigwell,Leyton,6,48,51.6178578723834,0.0761792150052964,51.5581322702431,-0.00646533158243596
18348,Chiswick Park,Leyton,3,11,51.4943707139869,-0.26773692216360995,51.5581322702431,-0.00646533158243596
18349,Clapham Common,Leyton,0,11,51.461803669852294,-0.13831490249485098,51.5581322702431,-0.00646533158243596
18350,Ealing Broadway,Leyton,9,0,51.514861974896405,-0.302010381444888,51.5581322702431,-0.00646533158243596
18351,East Acton,Leyton,0,26,51.51626341426889,-0.24811222486180104,51.5581322702431,-0.00646533158243596
18352,Embankment,Leyton,0,14,51.50731249477679,-0.12236733652715699,51.5581322702431,-0.00646533158243596
18353,Epping,Leyton,2,88,51.6936861661113,0.11382555274482599,51.5581322702431,-0.00646533158243596
18354,Euston,Leyton,16,17,51.52866433052879,-0.133296471846732,51.5581322702431,-0.00646533158243596
18355,Gants Hill,Leyton,132,173,51.5765529520727,0.0660840978012218,51.5581322702431,-0.00646533158243596
18356,Gloucester Road,Leyton,1,110,51.4944995577167,-0.18354355952647697,51.5581322702431,-0.00646533158243596
18357,Goodge Street,Leyton,0,35,51.52061310945721,-0.13480769016588698,51.5581322702431,-0.00646533158243596
18358,Great Portland Street,Leyton,0,5,51.5237887958946,-0.14396142528077602,51.5581322702431,-0.00646533158243596
18359,Green Park,Leyton,0,66,51.506760484493896,-0.14247757559748198,51.5581322702431,-0.00646533158243596
18360,Gunnersbury,Leyton,31,0,51.4918634114529,-0.27516413582292604,51.5581322702431,-0.00646533158243596
18361,Hampstead,Leyton,0,81,51.5565425953294,-0.17801455994679802,51.5581322702431,-0.00646533158243596
18362,Hanger Lane,Leyton,0,55,51.5300720336304,-0.29299614555526504,51.5581322702431,-0.00646533158243596
18363,Hendon Central,Leyton,0,49,51.583133046747704,-0.226734140088258,51.5581322702431,-0.00646533158243596
18364,High Street Kensington,Leyton,0,144,51.5007294453891,-0.19156605762672196,51.5581322702431,-0.00646533158243596
18365,Holborn,Leyton,34,469,51.51723573506929,-0.11984050743238,51.5581322702431,-0.00646533158243596
18366,Hyde Park Corner,Leyton,2,1,51.502584012708205,-0.15247411397848998,51.5581322702431,-0.00646533158243596
18367,Knightsbridge,Leyton,13,126,51.5013548976071,-0.16066448611880801,51.5581322702431,-0.00646533158243596
18368,Lambeth North,Leyton,4,0,51.499129945865796,-0.11176826118096302,51.5581322702431,-0.00646533158243596
18369,Lancaster Gate,Leyton,18,30,51.511890943083706,-0.175429928574922,51.5581322702431,-0.00646533158243596
